Data,Godz,Dobowa prognoza zapotrzebowania KSE,Rzeczywiste zapotrzebowanie KSE
20191020,9,16300,15460.450
20191020,10,16600,16147.288
20191020,11,16800,16421.788
20191020,12,16800,16431.750
20191020,13,16600,16365.275
20191020,14,16600,16455.863
20191020,15,16300,16035.088
20191020,16,16000,15859.438
20191020,17,16300,15946.475
20191020,18,17400,16617.038
20191020,19,19000,18317.238
20191020,20,19100,18671.500
20191020,21,18600,18223.513
20191020,22,17800,17329.013
20191020,23,17200,16438.375
20191020,24,16200,15498.600
20191021,1,15150,14769.500
20191021,2,14650,14370.800
20191021,3,14500,14286.725
20191021,4,14750,14290.750
20191021,5,15300,14692.000
20191021,6,17300,15800.275
20191021,7,20550,19179.850
20191021,8,21700,21087.113
20191021,9,22400,21926.950
20191021,10,22300,22054.550
20191021,11,22150,21817.388
20191021,12,22200,21926.288
20191021,13,22200,22094.163
20191021,14,22250,22013.350
20191021,15,21750,21768.700
20191021,16,21550,21774.788
20191021,17,21600,21562.850
20191021,18,22600,21891.025
20191021,19,23600,23232.250
20191021,20,23500,23455.500
20191021,21,22500,22692.388
20191021,22,21100,20992.275
20191021,23,19500,19124.650
20191021,24,18050,17788.913
20191022,1,16900,16796.913
20191022,2,16300,16287.675
20191022,3,16000,16010.738
20191022,4,16100,16083.238
20191022,5,16550,16311.675
20191022,6,17900,17212.225
20191022,7,21200,20015.688
20191022,8,22200,21679.200
20191022,9,22700,22318.100
20191022,10,22600,22294.200
20191022,11,22400,21976.288
20191022,12,22400,22136.475
20191022,13,22400,22204.700
20191022,14,22400,22202.213
20191022,15,22050,21901.050
20191022,16,21950,21859.713
20191022,17,21800,21727.763
20191022,18,22650,22197.300
20191022,19,23600,23460.688
20191022,20,23500,23579.825
20191022,21,22800,22816.675
20191022,22,21300,21166.313
20191022,23,19650,19404.663
20191022,24,18250,17983.300
20191023,1,17000,16896.188
20191023,2,16300,16376.900
20191023,3,16200,16027.550
20191023,4,16300,16148.675
20191023,5,16800,16343.338
20191023,6,18100,17160.563
20191023,7,21200,20178.138
20191023,8,22100,21892.288
20191023,9,22600,22590.088
20191023,10,22550,22751.900
20191023,11,22350,22422.100
20191023,12,22350,22637.188
20191023,13,22450,22548.488
20191023,14,22450,22420.013
20191023,15,22050,22078.575
20191023,16,21950,22036.425
20191023,17,21750,21908.075
20191023,18,22750,22313.025
20191023,19,23750,23566.750
20191023,20,23750,23694.100
20191023,21,22950,23012.100
20191023,22,21350,21309.188
20191023,23,19650,19579.475
20191023,24,18250,18165.350
20191024,1,16900,17127.175
20191024,2,16400,16488.000
20191024,3,16000,16231.425
20191024,4,16000,16342.675
20191024,5,16800,16505.063
20191024,6,18200,17349.538
20191024,7,21100,20256.550
20191024,8,22100,21982.913
20191024,9,22600,22641.213
20191024,10,22400,22765.638
20191024,11,22200,22390.750
20191024,12,22200,22482.175
20191024,13,22400,22472.775
20191024,14,22400,22380.650
20191024,15,21900,22032.225
20191024,16,21900,21867.988
20191024,17,21900,21761.025
20191024,18,23000,22284.163
20191024,19,23900,23507.325
20191024,20,23900,23489.950
20191024,21,23000,22786.200
20191024,22,21400,21211.350
20191024,23,19600,19512.450
20191024,24,18200,18194.513
20191025,1,17000,17021.000
20191025,2,16500,16454.575
20191025,3,16100,16158.400
20191025,4,16200,16115.850
20191025,5,16700,16567.163
20191025,6,18100,17429.050
20191025,7,21400,20291.900
20191025,8,22200,21827.300
20191025,9,22700,22523.813
20191025,10,22700,22621.475
20191025,11,22400,22203.100
20191025,12,22500,22300.675
20191025,13,22500,22277.413
20191025,14,22600,22267.463
20191025,15,22000,21857.813
20191025,16,21800,21698.475
20191025,17,21900,21524.675
20191025,18,22900,22162.463
20191025,19,23700,23319.300
20191025,20,23700,23372.425
20191025,21,23000,22513.338
20191025,22,21400,20982.288
20191025,23,19700,19224.663
20191025,24,18100,17958.950
20191026,1,17100,16940.963
20191026,2,16400,16168.013
20191026,3,16000,15831.613
20191026,4,15900,15673.450
20191026,5,15900,15863.300
20191026,6,16100,16130.750
20191026,7,17500,17206.113
20191026,8,18600,18052.838
20191026,9,19700,19091.438
20191026,10,20000,19873.013
20191026,11,20200,19856.538
20191026,12,20200,19709.075
20191026,13,20000,19390.450
20191026,14,19800,19052.213
20191026,15,19200,18471.550
20191026,16,18900,18396.163
20191026,17,18900,18402.488
20191026,18,20400,19148.313
20191026,19,21000,20313.238
20191026,20,20700,20071.675
20191026,21,20000,19499.075
20191026,22,18800,18253.913
20191026,23,17600,17117.738
20191026,24,16600,15973.763
20191027,1,15200,15093.113
20191027,2,14600,14493.800
20191027,2A,14600,14160.950
20191027,3,14300,13902.125
20191027,4,14100,13908.088
20191027,5,14100,13970.488
20191027,6,14400,14221.700
20191027,7,15000,14581.713
20191027,8,15700,15345.413
20191027,9,16500,16251.900
20191027,10,17200,16654.475
20191027,11,17400,16869.400
20191027,12,17500,16966.888
20191027,13,17500,17185.650
20191027,14,17200,17061.238
20191027,15,17000,16968.938
20191027,16,17300,16969.488
20191027,17,18900,17780.988
20191027,18,19300,19018.225
20191027,19,19400,19240.175
20191027,20,19400,18953.913
20191027,21,19100,18339.525
20191027,22,18100,17390.225
20191027,23,17400,16488.625
20191027,24,16400,15663.200
20191028,1,14900,15086.288
20191028,2,14500,14797.588
20191028,3,14500,14636.688
20191028,4,14700,14796.575
20191028,5,15300,15257.225
20191028,6,17100,16417.363
20191028,7,20800,19194.600
20191028,8,22500,21260.588
20191028,9,23300,22221.838
20191028,10,23300,22469.288
20191028,11,23400,22270.325
20191028,12,23400,22598.313
20191028,13,23500,22793.288
20191028,14,23700,22694.625
20191028,15,23100,22304.275
20191028,16,23000,22187.600
20191028,17,24500,22529.175
20191028,18,24500,23377.913
20191028,19,24200,23098.613
20191028,20,24100,22967.425
20191028,21,23300,22515.925
20191028,22,21700,21007.775
20191028,23,19900,19303.325
20191028,24,18600,18031.175
20191029,1,17400,16998.638
20191029,2,17100,16588.913
20191029,3,16900,16324.800
20191029,4,16900,16476.588
20191029,5,17400,16779.650
20191029,6,18900,17658.750
20191029,7,21600,20216.763
20191029,8,22900,22157.650
20191029,9,23400,23159.438
20191029,10,23400,23247.575
20191029,11,23300,22905.175
20191029,12,23400,23132.550
20191029,13,23600,23318.975
20191029,14,23600,23317.300
20191029,15,23100,22906.338
20191029,16,22800,22841.363
20191029,17,24300,23424.863
20191029,18,24500,24122.925
20191029,19,24200,23908.088
20191029,20,24200,23737.225
20191029,21,23200,23035.900
20191029,22,21500,21505.688
20191029,23,20000,19643.425
20191029,24,18800,18349.938
20191030,1,17300,17407.000
20191030,2,16800,16995.238
20191030,3,16600,16725.013
20191030,4,16800,16719.913
20191030,5,17300,17075.500
20191030,6,18700,18013.850
20191030,7,21500,20400.050
20191030,8,22700,22312.050
20191030,9,23300,23159.238
20191030,10,23300,23169.300
20191030,11,23100,22821.788
20191030,12,23200,22930.888
20191030,13,23300,23054.263
20191030,14,23400,22995.475
20191030,15,22900,22688.888
20191030,16,22700,22701.738
20191030,17,24200,23460.988
20191030,18,24400,24340.313
20191030,19,24000,24110.650
20191030,20,23800,23928.038
20191030,21,22900,23223.250
20191030,22,21200,21592.388
20191030,23,19500,19973.788
20191030,24,18100,18639.388
20191031,1,17400,17655.688
20191031,2,17000,17133.000
20191031,3,16800,16753.613
20191031,4,16900,16836.838
20191031,5,17400,17037.175
20191031,6,18900,18029.838
20191031,7,21700,20203.938
20191031,8,23000,22119.363
20191031,9,23500,22982.450
20191031,10,23500,23011.125
20191031,11,23300,22640.100
20191031,12,23400,22768.525
20191031,13,23400,22762.988
20191031,14,23500,22827.263
20191031,15,23000,22410.525
20191031,16,22700,22384.925
20191031,17,24100,23129.800
20191031,18,24200,23925.263
20191031,19,23900,23595.225
20191031,20,23800,23252.700
20191031,21,22900,22325.200
20191031,22,21200,20637.088
20191031,23,19200,18627.375
20191031,24,17800,17035.913
20191101,1,16200,16005.725
20191101,2,15500,15295.150
20191101,3,15100,14990.450
20191101,4,14900,14803.650
20191101,5,15000,14808.450
20191101,6,14800,14776.738
20191101,7,14700,14614.325
20191101,8,15700,15040.088
20191101,9,16200,15720.000
20191101,10,16300,15780.063
20191101,11,16200,15511.175
20191101,12,15800,15061.438
20191101,13,15800,14970.038
20191101,14,15900,15172.913
20191101,15,15600,15158.563
20191101,16,15900,15259.525
20191101,17,17400,16419.963
20191101,18,17700,17353.863
20191101,19,17700,17458.963
20191101,20,17800,17410.400
20191101,21,17400,17135.563
20191101,22,16800,16529.813
20191101,23,16000,15777.200
20191101,24,15000,14908.475
20191102,1,14600,14058.900
20191102,2,14200,13691.863
20191102,3,13900,13600.200
20191102,4,13900,13539.950
20191102,5,14500,13737.963
20191102,6,15100,14273.588
20191102,7,15900,15109.088
20191102,8,17000,16047.100
20191102,9,17900,17256.300
20191102,10,18400,18024.963
20191102,11,18600,18265.738
20191102,12,18800,18426.175
20191102,13,18900,18455.500
20191102,14,18900,18566.075
20191102,15,18400,18384.238
20191102,16,18600,18245.325
20191102,17,20100,19034.000
20191102,18,20200,19560.313
20191102,19,20100,19389.925
20191102,20,19900,19182.538
20191102,21,19200,18513.263
20191102,22,18200,17489.863
20191102,23,17000,16500.163
20191102,24,15900,15523.438
20191103,1,15000,14694.850
20191103,2,14600,14095.313
20191103,3,14300,13755.700
20191103,4,14100,13610.288
20191103,5,14100,13763.025
20191103,6,14200,13983.075
20191103,7,14600,14105.913
20191103,8,15300,14549.488
20191103,9,16200,15449.963
20191103,10,16700,16142.500
20191103,11,16900,16488.500
20191103,12,16900,16584.475
20191103,13,17000,16707.400
20191103,14,17200,16838.188
20191103,15,16800,16545.025
20191103,16,17000,16418.613
20191103,17,18700,17397.638
20191103,18,19000,18204.288
20191103,19,19000,18410.250
20191103,20,19000,18375.338
20191103,21,18600,18017.325
20191103,22,17700,17163.188
20191103,23,16900,16408.988
20191103,24,15800,15472.238
20191104,1,14600,14807.338
20191104,2,14400,14409.850
20191104,3,14300,14234.050
20191104,4,14400,14204.938
20191104,5,15100,14755.063
20191104,6,17000,15991.875
20191104,7,20600,19026.463
20191104,8,22000,21246.038
20191104,9,22800,22443.875
20191104,10,22800,22706.075
20191104,11,22900,22573.175
20191104,12,22900,22948.125
20191104,13,23100,23207.050
20191104,14,23200,23249.338
20191104,15,22700,22935.763
20191104,16,22600,22877.925
20191104,17,23900,23506.838
20191104,18,23900,23832.388
20191104,19,23500,23439.650
20191104,20,23400,23368.700
20191104,21,22700,22636.525
20191104,22,21200,21020.713
20191104,23,19600,19395.725
20191104,24,18200,18128.663
20191105,1,16900,17145.050
20191105,2,16400,16650.013
20191105,3,16100,16392.788
20191105,4,16100,16471.100
20191105,5,16700,16670.738
20191105,6,18300,17598.713
20191105,7,21300,20027.350
20191105,8,22500,21801.613
20191105,9,23100,22691.763
20191105,10,23100,22915.025
20191105,11,23100,22762.763
20191105,12,23100,23069.650
20191105,13,23200,23268.650
20191105,14,23300,23397.625
20191105,15,22900,22988.050
20191105,16,22900,23057.463
20191105,17,24200,23924.738
20191105,18,24200,24245.825
20191105,19,23900,23792.700
20191105,20,23900,23637.700
20191105,21,23200,22843.938
20191105,22,21600,21305.413
20191105,23,20000,19568.713
20191105,24,18700,18302.600
20191106,1,17350,17266.788
20191106,2,16750,16776.913
20191106,3,16700,16462.025
20191106,4,16800,16590.338
20191106,5,17300,16861.300
20191106,6,18800,17750.750
20191106,7,21500,20264.000
20191106,8,22700,22176.325
20191106,9,23100,23085.825
20191106,10,23200,23221.650
20191106,11,23100,22868.663
20191106,12,23200,23001.175
20191106,13,23250,23027.763
20191106,14,23400,23006.563
20191106,15,22900,22726.375
20191106,16,23100,22737.375
20191106,17,24300,23598.313
20191106,18,24300,24129.900
20191106,19,24000,23813.188
20191106,20,23900,23654.750
20191106,21,23100,22841.113
20191106,22,21600,21294.963
20191106,23,20100,19703.125
20191106,24,18500,18359.350
20191107,1,17500,17348.450
20191107,2,17000,16752.988
20191107,3,16700,16383.388
20191107,4,16900,16422.950
20191107,5,17300,16776.238
20191107,6,18800,17589.500
20191107,7,21500,20301.100
20191107,8,22700,22042.875
20191107,9,23200,22968.450
20191107,10,23200,23076.963
20191107,11,23300,22831.813
20191107,12,23300,22966.888
20191107,13,23400,22991.438
20191107,14,23500,23126.788
20191107,15,23200,22785.138
20191107,16,23400,22948.338
20191107,17,24700,23950.525
20191107,18,24500,24308.275
20191107,19,24000,23926.538
20191107,20,23900,23663.163
20191107,21,23100,23020.525
20191107,22,21700,21464.825
20191107,23,19900,19814.200
20191107,24,18600,18493.250
20191108,1,17300,17481.625
20191108,2,16800,16964.450
20191108,3,16500,16625.325
20191108,4,16700,16684.113
20191108,5,17000,16940.975
20191108,6,18500,17818.575
20191108,7,21400,20409.875
20191108,8,22600,22200.838
20191108,9,23100,23083.500
20191108,10,23100,23113.325
20191108,11,23100,22944.850
20191108,12,23100,23126.138
20191108,13,23200,23207.225
20191108,14,23300,23173.063
20191108,15,23000,22924.863
20191108,16,23200,22915.625
20191108,17,24300,23802.825
20191108,18,24300,24079.425
20191108,19,23800,23640.925
20191108,20,23700,23437.525
20191108,21,22900,22621.475
20191108,22,21500,21114.325
20191108,23,19500,19522.288
20191108,24,18200,18322.975
20191109,1,17200,17262.213
20191109,2,16550,16607.738
20191109,3,16050,16281.100
20191109,4,15950,16159.538
20191109,5,16150,16276.113
20191109,6,16500,16415.988
20191109,7,17550,17310.775
20191109,8,18850,18186.313
20191109,9,20050,19488.075
20191109,10,20550,20272.450
20191109,11,20750,20566.663
20191109,12,20650,20780.913
20191109,13,20350,20720.963
20191109,14,20150,20478.125
20191109,15,19550,19894.950
20191109,16,19750,19883.175
20191109,17,21200,20845.813
20191109,18,21200,21052.388
20191109,19,20850,20572.888
20191109,20,20600,20348.613
20191109,21,19800,19686.400
20191109,22,18600,18563.875
20191109,23,17500,17433.525
20191109,24,16300,16406.713
20191110,1,14650,15480.863
20191110,2,14000,14843.488
20191110,3,13650,14400.438
20191110,4,13400,14308.338
20191110,5,13500,14329.063
20191110,6,13750,14472.138
20191110,7,14000,14670.538
20191110,8,14850,15045.238
20191110,9,15700,15875.550
20191110,10,16350,16772.738
20191110,11,16600,17213.838
20191110,12,16750,17515.413
20191110,13,16850,17767.375
20191110,14,16950,17856.363
20191110,15,16550,17512.550
20191110,16,16750,17420.000
20191110,17,18100,18163.413
20191110,18,18300,18706.688
20191110,19,18400,18506.738
20191110,20,18500,18474.888
20191110,21,17950,18014.788
20191110,22,17050,17244.563
20191110,23,16350,16455.925
20191110,24,15300,15657.013
20191111,1,14200,14831.425
20191111,2,13550,14348.188
20191111,3,13250,14032.000
20191111,4,13250,14027.600
20191111,5,13300,14071.025
20191111,6,13450,14216.225
20191111,7,13550,14667.163
20191111,8,14400,15147.325
20191111,9,15550,16223.888
20191111,10,16350,17076.675
20191111,11,16750,17360.100
20191111,12,16950,17507.325
20191111,13,17000,17458.038
20191111,14,17150,17667.375
20191111,15,16750,17518.663
20191111,16,16800,17442.263
20191111,17,18250,18624.238
20191111,18,18300,19070.025
20191111,19,18100,19078.663
20191111,20,17950,18947.663
20191111,21,17500,18530.413
20191111,22,16600,17834.463
20191111,23,16000,16964.138
20191111,24,14950,15920.575
20191112,1,14300,15224.138
20191112,2,13850,14916.775
20191112,3,13700,14835.488
20191112,4,14000,14852.200
20191112,5,14700,15336.900
20191112,6,16650,16446.725
20191112,7,19950,19619.025
20191112,8,21550,21640.275
20191112,9,22450,22792.963
20191112,10,22500,22961.488
20191112,11,22600,22737.788
20191112,12,22650,23104.875
20191112,13,22800,23296.088
20191112,14,23000,23364.313
20191112,15,22600,22979.175
20191112,16,22750,23055.150
20191112,17,23900,23899.900
20191112,18,23700,24023.563
20191112,19,23200,23592.300
20191112,20,23000,23436.263
20191112,21,22300,22694.125
20191112,22,20800,21218.550
20191112,23,19200,19623.438
20191112,24,17800,18444.975
20191113,1,16850,17437.925
20191113,2,16350,16811.875
20191113,3,16150,16537.200
20191113,4,16150,16511.125
20191113,5,16700,16882.563
20191113,6,18200,17678.075
20191113,7,20950,20345.550
20191113,8,22150,22161.338
20191113,9,22850,23189.800
20191113,10,22900,23652.675
20191113,11,22950,23517.363
20191113,12,23000,23826.413
20191113,13,23150,23864.463
20191113,14,23350,23832.875
20191113,15,22950,23331.925
20191113,16,23250,23328.675
20191113,17,24350,24263.288
20191113,18,24150,24284.538
20191113,19,23750,23881.500
20191113,20,23600,23626.613
20191113,21,22800,22978.925
20191113,22,21300,21363.550
20191113,23,19700,19779.288
20191113,24,18300,18518.288
20191114,1,17600,17478.275
20191114,2,16900,17022.088
20191114,3,16600,16787.288
20191114,4,16600,16821.500
20191114,5,17100,17094.950
20191114,6,18700,17781.675
20191114,7,21400,20564.663
20191114,8,22700,22305.963
20191114,9,23300,23232.063
20191114,10,23400,23456.063
20191114,11,23500,23231.175
20191114,12,23700,23406.475
20191114,13,23700,23458.300
20191114,14,23900,23542.988
20191114,15,23600,23223.438
20191114,16,23600,23356.025
20191114,17,24700,24281.275
20191114,18,24600,24288.900
20191114,19,24100,23823.838
20191114,20,23900,23584.350
20191114,21,23200,22923.313
20191114,22,21900,21479.713
20191114,23,20300,19913.050
20191114,24,18900,18542.775
20191115,1,17400,17577.400
20191115,2,16900,16960.163
20191115,3,16700,16706.938
20191115,4,16800,16702.613
20191115,5,17200,17051.713
20191115,6,18500,17928.988
20191115,7,21400,20587.938
20191115,8,22500,22265.850
20191115,9,23300,23147.025
20191115,10,23400,23386.000
20191115,11,23500,23305.563
20191115,12,23600,23502.338
20191115,13,23700,23562.175
20191115,14,23900,23591.575
20191115,15,23500,23183.688
20191115,16,23800,23352.463
